Country Name,Country Code,Series Name,Series Code,1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
French Polynesia,PYF,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7959.06479578159,7611.83571417727,7574.11491452898,7357.56671357805,7322.60614092637,7171.68353286183,7155.365484793,6750.05084879234,6937.48513442107,6497.48123897495,6295.19905485629,6514.7311629822,6735.08287919822,6840.94861246714,6977.77026945239,7039.68214859312,7090.45463394942,7038.57727823083,6893.384326889,6786.89034991238,6893.32310548088,6619.68860295977,6577.41177152079,6637.06610644966,6654.75657105081
Gabon,GAB,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,5.5,..,..,..,..,..,..,..,..,..,..,..,2.5,..,..,..,..,..,..
Gabon,GAB,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,21,..,..,..,..,..,..,..,..,..,..,..,8.1,..,..,..,..,..,..
Gabon,GAB,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,55.1,..,..,..,..,..,..,..,..,..,..,..,31.2,..,..,..,..,..,..
"Gambia, The",GMB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,651.749189451799,667.965379243152,686.687685807015,645.701732092516,670.660940904494,697.472452389695,661.32191108006,638.076946483833,637.531000666533,656.703909479127,679.003612436129,697.162567788712,620.948222949223,633.58272085887,632.197151619908,605.033694011003,611.67121911225,606.316200252264,618.480768713502,645.938187151588,668.63512259134,655.576119206423,672.802271027834,688.65279140169,707.558740097353
"Gambia, The",GMB,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,50.7,..,..,..,..,..,..,29.8,..,..,..,..,13.4,..,..,..,..,17.2,..,..,..
"Gambia, The",GMB,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,73.5,..,..,..,..,..,..,59.5,..,..,..,..,44.6,..,..,..,..,47,..,..,..
"Gambia, The",GMB,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,90.9,..,..,..,..,..,..,86.3,..,..,..,..,81.2,..,..,..,..,80.6,..,..,..
Georgia,GEO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1503.46298776734,1561.19867638847,1661.83019106421,1768.5970116888,1977.46143338741,2105.00472843799,2321.60084285163,2554.81253503914,2891.13702331846,2970.15858282428,2887.25607935922,3090.06513662318,3362.1030031968,3609.780798626,3806.50600649051,3960.35080091901,4086.6223465965,4225.09154904806,4442.50744127374,4713.65354845303,4975.81148194814,4659.60925318234,5175.19865185825,5736.30449578597,6086.59268816499
Georgia,GEO,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,21.8,22.9,23,12.7,12.9,12.4,12.9,12.6,14.2,12.4,12.1,14.4,13.4,10.7,8.1,6.1,4.9,4.9,6.2,5.6,4.8,5.8,5.5,4.3,..
Georgia,GEO,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,47.1,49.6,52.4,35.5,35.9,32.7,35.2,35.6,37.8,34.1,34.3,35.7,33.3,29.6,25.3,22,20,20.1,20.1,19.6,18.5,21.4,19.1,15,..
Georgia,GEO,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,79.6,81.6,83.5,72.7,72,70,71.7,72.7,74.1,70.2,70.5,70.6,69,65.5,60,57,56.2,56.3,53.9,53.9,54.2,58.3,55.4,47.7,..
Germany,DEU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,33559.3993737499,34490.0757688619,35011.068457503,34883.0580735445,34619.6640670185,35034.0806086181,35310.4704669272,36699.446781036,37842.3577913563,38278.3130082531,36190.3928860698,37760.9136283996,39977.3417095357,40069.3539560742,40135.0158319837,40851.1617304855,41103.2564363768,41682.0322433511,42639.5544087286,42928.7412368012,43292.6838917385,41601.9731563516,42900.0225187383,43361.1771204321,42878.8118385764
Germany,DEU,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0.2,..,..,..
Germany,DEU,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,0.2,0.2,0.2,0,0.2,0,0.2,0,0,0.2,0,0.2,0,0,0,0.2,0,0.2,0.2,0.2,0.2,0.2,..,..,..
Germany,DEU,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.5,0.5,..,..,..
Ghana,GHA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1008.83368924315,1020.16220904138,1033.1213644657,1050.34402424304,1075.371883631,1105.68564141382,1140.18643258283,1181.55898629629,1201.21082341578,1277.82300203746,1306.18515278459,1374.98503388049,1530.35934224593,1631.91937049872,1708.82801334178,1715.823971413,1711.27132561453,1728.09708561644,1827.27392722785,1899.8084315335,1981.61375988962,1951.06447835525,2009.35909326948,2046.00761866575,2066.37522371624
Ghana,GHA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,42.5,..,..,..,..,..,..,25.7,..,..,..,25.2,..,..,..,..,..,..,..
Ghana,GHA,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,70.1,..,..,..,..,..,..,51.9,..,..,..,48.8,..,..,..,..,..,..,..
Ghana,GHA,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,91,..,..,..,..,..,..,80.5,..,..,..,78.5,..,..,..,..,..,..,..
Gibraltar,GIB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18013.0632260146,18642.7212666989,19312.3030706347,19996.4651042147,21104.7414364219,22118.0599882249,22185.424546109,23369.1504333202,24072.7918188691,23928.5019625017,22839.2485386418,21560.3533533658,19400.8077326583,18123.6710971914,17796.2576680722,18000.4184639065,18083.8779056547,18070.7807322854,18304.3076770645,18647.4957207515,19017.9964295438,17283.2457234913,18960.8905812875,20287.7253030767,20826.8955787208
Greece,GRC,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,0.5,..,..,0.5,0.6,0.3,0.6,0.5,0.3,0.6,1,1.1,1.5,1,1.5,1.4,1,0.9,0.1,0.7,0.8,0.6,..,..
Greece,GRC,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,1,..,..,0.7,1,0.5,0.9,0.7,0.5,0.7,1.3,2,2.8,2.6,2.9,2.8,2,1.6,0.3,1.3,1.6,1.1,..,..
Greece,GRC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,2.7,..,..,1.9,1.9,1.7,2.2,1.7,1.6,1.8,2.6,5.2,7.2,8.3,7.7,7.8,6.4,5.3,3.7,3.9,3.9,2.9,..,..
Greenland,GRL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,29570.9623369365,31614.6188319158,31930.59542585,31475.8212513547,32779.8815112106,34953.9493651873,36681.8055890619,38829.536413942,39896.875364094,42527.6668469766,42899.7441985862,43198.032364358,42994.8790874739,43655.7004664255,43338.3839246907,45545.1429414917,44536.3549705377,46561.7831434013,46597.9452470348,47012.9860350276,48170.7896955512,48139.5825957628,48514.5271286311,..,..
Greenland,GRL,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6403.38612487914,6678.30741336641,6512.59236420289,6718.09001473211,7319.46552527553,7220.54771176023,8124.41290710313,7748.2332057476,8168.45103019934,8190.64756366194,7596.90270609179,7505.71323056547,7505.26518609805,7354.97360262798,7461.40073626339,7939.50206647381,8379.62184743156,8621.53890148144,8933.10824925886,9252.55403427554,9247.89838199082,7915.13871412215,8223.18669804078,8766.93096365395,9134.30744686415
Grenada,GRD,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,..,..,..,..
Grenada,GRD,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.3,..,..,..,..,..
Grenada,GRD,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.8,..,..,..,..,..
Guam,GUM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,29531.1013096584,29640.8932462535,31446.5720548017,32507.5174907311,31273.5773015285,31481.052468465,32128.9722261618,32298.3476510811,32964.245358241,32841.672288299,33392.6853766199,33822.5930181207,34328.5631990488,34522.3779304433,34509.6006451551,34763.081137295,34460.4465269452,35341.4051332021,31510.4633592532,31913.2889566086,33298.6992992559,..
Guam,GUM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3160.07333812164,3195.38807828092,3192.30235188806,3239.56082941934,3250.83475571572,3282.31464035983,3320.15756486808,3427.67155026705,3573.59263299097,3620.82336964724,3570.29584202465,3606.4234821491,3688.85893591305,3731.66847179214,3802.14635151493,3903.05196634916,3994.62908519019,4034.15057717449,4091.25998307266,4163.47630221389,4263.70844366435,4124.14353853545,4388.72407207344,4504.12922283915,4596.32007982874
Guatemala,GTM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,9.6,..,..,..,..,..,11.7,..,..,..,..,..,..,..,9.5,..,..,..,..,..,..,..,..,..
Guatemala,GTM,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,23.4,..,..,..,..,..,25.2,..,..,..,..,..,..,..,25.9,..,..,..,..,..,..,..,..,..
Guatemala,GTM,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,50,..,..,..,..,..,48.6,..,..,..,..,..,..,..,55.4,..,..,..,..,..,..,..,..,..
Guinea,GIN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,617.75139815389,620.904456367342,635.331825962707,657.856757056142,651.305256969143,652.504219951449,658.894381308167,653.119378097401,681.828175840118,693.114105391017,668.814742536723,683.984653319546,704.737323732554,728.368437274107,738.840592841207,747.363410943931,756.425589810936,816.847079288487,878.179271511856,910.652641922598,937.703131488194,959.43197301356,972.779029847709,994.436997185642,1039.80982843842
Guinea,GIN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,53.3,..,..,..,..,48.1,..,..,..,..,24.5,..,..,..,..,..,13.8,..,..,..,..,..
Guinea,GIN,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,78.9,..,..,..,..,74.8,..,..,..,..,59.7,..,..,..,..,..,46.6,..,..,..,..,..
Guinea,GIN,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,94,..,..,..,..,92.9,..,..,..,..,90.5,..,..,..,..,..,86.8,..,..,..,..,..
Guinea-Bissau,GNB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,578.113566045675,572.899840165086,587.651805637484,595.71729487008,580.480318573824,573.612004998965,596.751132755047,597.769053437418,597.652545090429,608.804379281071,607.87596714126,625.555375376153,658.568095356301,630.172549484384,633.430642157263,622.827833456932,644.179063890749,661.48931330861,676.473623655971,685.462949775585,699.768327216702,694.278653597221,722.619244944212,736.932210638485,752.067459594336
Guinea-Bissau,GNB,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,53.2,..,..,..,..,..,..,..,66.7,..,..,..,..,..,..,..,21.7,..,..,26,..,..
Guinea-Bissau,GNB,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,82.6,..,..,..,..,..,..,..,84.5,..,..,..,..,..,..,..,56.8,..,..,60.2,..,..
Guinea-Bissau,GNB,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,96.8,..,..,..,..,..,..,..,94.3,..,..,..,..,..,..,..,87.2,..,..,89.1,..,..
Guyana,GUY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3845.87408474083,3788.24140548951,3870.72981851686,3911.92438676498,3885.97069124651,3947.43833811141,3874.06814035675,4079.9998822581,4384.07392716493,4475.04940140124,4654.51523569483,4868.69451309551,5147.1607607939,5420.66484738565,5592.73724876306,5659.08180272229,5668.42976474423,5852.81165036409,6038.25338823633,6127.67910664033,6348.68368035127,9126.79142451246,10852.5747492095,17646.2159234068,23325.1224161142
Guyana,GUY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1346.59051689423,1333.7271627543,1305.49776637104,1296.41066224571,1318.59413552347,1279.54657904133,1297.08597921465,1298.03486710972,1336.83232048637,1350.23347080902,1406.93502551138,1312.28484718294,1363.74882586294,1349.68924054865,1387.11115735352,1406.41222575318,1405.71477634354,1411.14310082145,1426.6336823629,1430.81876709923,1387.51490382752,1324.28327669834,1284.47792637986,1247.89238171765,1210.03466873287
Haiti,HTI,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,29.2,..,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,58,..,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,85.8,..,..,..,..,..,..,..,..,..,..,..
Honduras,HND,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1693.72310461326,1768.25390483438,1768.28997593448,1787.09893459084,1821.15037907552,1887.08532398747,1953.32612256594,2033.07110777428,2110.04733212571,2151.20156093135,2054.38411191041,2087.25227072168,2124.18751643212,2169.15628998506,2187.83343301838,2213.44050673379,2257.22528369354,2303.87850398806,2373.79155954108,2423.27605962903,2443.88171835938,2188.97246199273,2426.48574354035,2489.60233644241,2539.61859281938
Honduras,HND,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,24.9,..,19.8,22,26.5,25.4,25.1,21.1,15.6,15.2,12.3,13.8,14.3,17,14.6,13.3,13,14.6,13.9,14.2,12.7,..,..,..,..
Honduras,HND,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,41.5,..,34,38,43.3,42,39.8,35.1,30.2,28.9,25.7,27.8,28.1,32.8,29.2,28.8,28.6,28.3,27.5,27.2,26.4,..,..,..,..
Honduras,HND,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,66.2,..,56.5,61.5,65,64.5,62,56.4,54.2,51.3,48.4,51.3,51.4,56.9,54.4,53.1,53.2,50.5,51.2,51.3,49.5,..,..,..,..
"Hong Kong SAR, China",HKG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,25237.664530421,26933.2463592275,26885.420196384,27210.0621293831,28097.0884926783,30304.2898433945,32401.3475089579,34457.9980023702,36371.6332418668,36924.058884503,35938.5849022837,38090.0065515408,39656.3265174634,39887.8240518823,40959.9782051513,41796.8439164591,42432.1619740441,43087.5383215984,44380.7938406513,45280.4738923626,44195.2523378549,41451.2863974431,44530.8938318249,43283.0159019674,43548.253834928
"Hong Kong SAR, China",HKG,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,HUN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8560.96909441129,8967.69626924063,9354.48075090137,9825.94319858403,10255.6101131603,10792.7374278506,11278.6160255559,11741.9476769178,11792.7712897392,11932.0383995535,11162.0559722742,11307.7161991209,11551.4989289342,11466.1419094704,11705.0092523564,12233.299367172,12717.038597002,13035.3528590909,13628.4044885706,14377.4241602939,15083.5991718742,14437.8088480852,15521.3815852251,16345.3110870432,16286.7593347282
Hungary,HUN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,0.1,0.7,0.1,0.1,0,0.1,0.1,0.1,0.3,0.2,0.7,0.6,1.3,0.6,0.2,0.3,0.4,0.4,..,..
Hungary,HUN,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,0.4,1.5,0.3,0.4,0.2,0.2,0.3,0.3,1,0.9,1.1,1.3,1.9,1.5,0.7,0.9,0.8,0.8,..,..
Hungary,HUN,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,5.7,7.4,4,4,3.3,4,5.4,5.8,7.8,7.3,5.4,3.9,3.3,4,2.8,2.5,2.5,2.2,..,..
Iceland,ISL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,40725.886035875,42174.6650584696,43288.0763046335,43143.4605797013,43763.7756121132,46766.0168708212,48850.7658634924,50731.6906881712,53646.3690202759,53821.47082221,49527.3988280929,48193.7014041013,48933.5456614347,49191.574417162,50946.8162625339,51233.2440468041,52951.6815110898,55513.6423015865,56501.4576788793,57697.8044237427,57493.4195335925,52641.7234828803,54452.0969675282,57816.3616576004,58393.1788782259
Iceland,ISL,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,0,0.2,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,..,..,..,..,..,..
Iceland,ISL,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,0.1,0.2,0.1,0.3,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0,0.1,0,..,..,..,..,..,..
Iceland,ISL,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,0.4,0.4,0.2,0.4,0.3,0.2,0.3,0.5,0.8,0.3,0.2,0.1,0.1,0.2,0,..,..,..,..,..,..
India,IND,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,740.916233287317,755.482294032829,777.733660305847,793.100961792279,840.81804425498,892.3821034885,947.763435280111,1008.6671374075,1070.13153814137,1087.58303554405,1156.88066592664,1238.01472672193,1285.28304898271,1337.47611073826,1404.54534647065,1490.02850762963,1590.17433134297,1701.18423764708,1795.9118496797,1891.13843545663,1944.31484844968,1814.56156970557,1974.58060231807,2098.22093124628,2239.25036295254
India,IND,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,40.6,..,..,..,..,33.5,..,22.9,..,..,..,18.8,18.1,13.4,11.1,13.2,15.5,12.9,..,..
India,IND,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,77.5,..,..,..,..,72.5,..,63,..,..,..,61,59.9,54.4,46.9,44,48.2,44,..,..
India,IND,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,94.7,..,..,..,..,93.3,..,90.3,..,..,..,88.9,88.7,85.4,82.7,80.7,83,81.8,..,..
Indonesia,IDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1784.333594699,1845.22780072703,1885.67975137695,1943.64492790634,2009.48978395399,2083.8825089787,2174.91522148966,2264.93573330974,2377.25499297081,2487.61129660703,2569.87421261278,2695.86817007214,2826.48044072348,2959.5144781668,3086.32311695224,3203.48428702077,3322.58167895444,3453.04943030511,3591.78002845926,3741.30526682049,3892.42166187369,3780.12163441585,3892.95599990599,4073.55834962073,4247.85315520073
Indonesia,IDN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,44,43.8,40.3,23.5,22.8,24.2,20.1,26.2,21.6,19.2,18.8,16.5,14.1,10.6,10.8,9.7,8.5,6.7,4.3,4.4,3.4,2.8,2.9,2.2,1.8
Indonesia,IDN,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,82,81,78.3,68.3,66.5,66.7,63,67.5,60.9,58,58.4,52,48.7,44.8,44.9,42.8,38.4,34.1,26.3,25.4,23.4,21.8,21.3,19.1,17.5
Indonesia,IDN,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,96.9,96.5,95.6,93.3,93.2,92.7,92.4,93.3,89.7,89.2,89.1,85.1,81.7,80,78.1,77.5,76.9,71.5,65.2,64.6,63.7,62.5,62.7,62.6,61.8
"Iran, Islamic Rep.",IRN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3772.35593718364,3927.70922331844,3953.47969799171,4231.47890799956,4554.59387294772,4675.94080527377,4748.03025398941,4908.95995180128,5232.70354880714,5174.35477136007,5155.85724962024,5378.7177108645,5450.93821273398,5180.08602726727,5027.48471728532,5178.90070655187,4990.93679541655,5332.1010318135,5401.45593675503,5233.28205397474,5017.11721517534,5141.08477649301,5344.95802474488,5507.53339500769,5739.9439512132
